%TITLE%
 SSWA 230903/2100 36.157,-98.935 
%RAW%
 899.5,1021,34.3,8.87,0.00,7.56
 899.1,1026,34.2,8.79,0.00,8.64
 898.6,1032,34.2,8.79,16.47,9.72
 898.2,1036,34.0,8.62,17.89,7.56
 897.8,1039,33.9,8.54,18.59,10.26
 897.5,1042,33.8,8.46,16.36,7.56
 897.2,1043,33.8,7.74,15.78,8.1
 897.0,1045,33.8,7.74,25.00,10.26
 896.8,1048,33.7,8.38,31.42,7.56
 896.5,1050,33.7,7.66,25.68,9.72
 896.3,1051,33.4,8.13,33.49,8.64
 896.0,1055,33.4,8.13,35.23,8.64
 895.8,1060,33.5,8.21,25.84,8.1
 895.5,1065,33.5,8.21,21.98,8.64
 895.0,1070,33.6,8.29,17.53,9.72
 894.5,1078,33.6,8.29,20.43,9.72
 893.9,1085,33.5,8.21,31.42,9.18
 893.3,1090,33.5,8.21,26.07,7.02
 892.7,1094,33.5,8.21,33.44,11.34
 892.3,1099,33.4,7.41,29.97,9.72
 892.0,1101,33.4,8.13,25.50,9.72
 891.6,1105,33.3,8.04,31.84,9.18
 891.2,1109,33.4,8.13,19.51,9.72
 890.6,1115,33.3,8.04,39.75,6.48
 890.1,1120,33.3,8.04,20.64,8.64
 889.4,1127,33.3,8.73,4.99,10.26
 888.7,1134,33.3,8.04,12.99,6.48
 888.1,1145,33.2,7.96,21.08,9.72
 887.3,1153,33.0,7.80,26.17,11.34
 886.4,1163,33.0,8.48,18.96,8.64
 885.4,1171,33.0,8.48,35.66,5.4
 884.6,1179,33.0,8.48,29.67,9.72
 884.0,1182,32.9,7.71,36.56,9.72
 883.6,1186,32.9,8.40,23.76,7.02
 883.2,1189,32.9,7.71,38.91,5.4
 882.9,1191,32.9,7.71,31.42,9.18
 882.7,1193,33.0,7.80,41.00,7.02
 882.3,1196,33.2,7.25,32.38,6.48
 882.0,1200,33.2,7.96,32.45,9.18
 881.6,1204,33.3,8.04,38.14,8.1
 881.2,1207,33.3,8.04,35.23,9.72
 880.6,1213,33.3,8.04,38.91,9.72
 879.8,1229,33.2,7.96,37.89,6.48
 878.9,1238,33.1,7.88,37.32,10.26
 877.9,1247,33.0,7.80,37.11,7.56
 877.0,1256,32.9,7.71,31.68,9.18
 876.1,1268,32.9,7.71,27.10,8.64
 875.1,1278,32.8,8.32,28.28,7.56
 874.0,1289,32.6,8.15,33.80,11.34
 872.9,1299,32.5,8.07,21.98,8.1
 872.0,1308,32.3,7.90,21.24,10.8
 871.4,1309,32.1,7.73,44.37,7.56
 871.1,1310,32.0,7.65,33.20,9.18
 870.9,1311,31.8,7.48,29.76,8.64
 870.5,1317,31.7,7.40,27.95,8.64
 870.2,1320,31.8,7.48,25.21,10.8
 869.7,1326,31.9,7.57,26.41,8.64
 869.1,1332,31.8,8.14,15.47,7.56
 868.6,1335,31.7,7.40,27.10,8.64
 868.2,1340,31.7,8.05,22.48,10.26
 867.7,1344,31.6,7.32,27.70,8.1
 867.5,1346,31.4,8.43,27.33,10.8
 867.1,1350,31.4,8.43,46.31,9.72
 866.7,1353,31.3,8.35,44.91,10.8
 866.3,1356,31.0,8.09,58.22,9.18
 866.2,1358,30.5,8.27,45.67,9.72
 866.0,1359,30.5,8.27,40.13,9.18
 865.8,1362,31.3,4.17,36.76,7.02
 865.6,1363,31.2,4.87,31.18,5.94
 865.5,1364,31.2,4.09,33.25,8.1
 865.3,1366,31.6,4.42,22.22,6.48
 865.2,1368,31.5,4.34,37.11,7.56
 865.0,1370,31.5,4.34,19.85,7.56
 864.8,1371,31.4,4.26,32.84,7.02
 864.7,1373,31.6,4.42,18.76,8.1
 864.4,1375,31.8,3.77,35.45,9.18
 864.1,1380,31.9,3.85,19.08,7.02
 863.5,1386,31.9,3.85,20.02,10.26
 862.8,1394,31.8,5.36,20.57,8.64
 862.2,1400,31.6,4.42,6.42,9.18
 861.6,1408,31.3,5.69,17.63,6.48
 861.2,1410,31.1,6.90,14.72,9.18
 861.0,1412,31.1,5.52,6.58,8.64
 860.7,1414,31.1,5.52,7.88,6.48
 860.5,1417,31.0,6.14,16.01,8.1
 860.3,1419,31.1,5.52,12.41,9.72
 860.1,1421,31.3,5.69,17.89,8.64
 859.8,1424,31.4,4.26,20.57,9.18
 859.5,1428,31.4,4.26,13.61,8.64
 859.1,1433,31.3,4.17,16.83,7.56
 858.7,1437,31.4,4.26,27.50,7.02
 858.2,1442,31.3,4.17,16.98,7.02
 857.6,1448,31.4,4.26,24.41,5.4
 857.0,1454,31.2,4.09,30.87,8.64
 856.3,1460,31.2,4.87,29.55,8.1
 855.6,1473,31.3,4.95,36.45,8.64
 855.0,1479,31.2,4.87,20.25,7.56
 854.3,1485,31.1,4.78,33.32,5.94
 853.6,1492,30.9,4.62,24.75,9.72
 852.9,1501,30.8,4.54,12.14,7.02
 852.2,1508,30.6,4.38,21.43,9.18
 851.4,1516,30.5,4.29,26.60,6.48
 850.7,1522,30.4,4.95,30.08,8.64
 850.1,1528,30.5,4.29,8.74,8.64
 849.4,1535,30.5,4.29,8.74,10.26
 848.9,1539,30.4,4.95,21.97,10.8
 848.4,1543,30.4,4.21,38.90,10.26
 847.9,1550,30.4,4.95,37.54,7.56
 847.3,1556,30.4,4.95,28.78,11.34
 846.6,1563,30.3,4.86,38.90,8.1
 846.2,1566,30.2,4.78,21.97,7.02
 845.7,1570,30.1,4.70,24.24,10.8
 845.3,1574,29.9,4.53,11.13,8.64
 844.8,1580,29.8,4.45,30.08,9.72
 844.2,1585,29.9,4.53,23.28,8.64
 843.7,1591,29.8,4.45,27.63,7.02
 843.1,1597,29.8,4.45,18.76,8.64
 842.4,1603,29.6,4.29,29.95,9.18
 841.7,1616,29.6,4.29,19.00,7.56
 841.1,1620,29.7,4.37,13.94,8.1
 840.6,1624,29.7,3.64,31.18,7.56
 840.1,1630,29.7,4.37,27.00,7.56
 839.5,1636,29.6,4.29,43.77,9.18
 839.0,1641,29.4,4.12,46.53,7.56
 838.4,1648,29.5,4.90,41.15,7.02
 838.0,1651,29.5,5.57,33.32,6.48
 837.6,1653,29.4,5.49,46.05,8.64
 837.3,1656,29.4,5.49,28.95,8.1
 837.0,1659,29.4,5.49,42.68,7.56
 836.7,1663,29.5,5.57,38.04,5.94
 836.4,1667,29.6,5.65,35.65,7.56
 836.0,1670,29.7,5.74,34.39,7.02
 835.5,1674,29.7,5.74,40.84,7.56
 835.1,1683,29.7,5.07,37.34,8.1
 834.6,1687,29.6,4.99,45.92,5.94
 834.1,1692,29.6,4.99,29.19,5.94
 833.6,1698,29.5,4.90,37.76,6.48
 833.0,1707,29.5,4.20,42.48,8.1
 832.3,1715,29.4,4.12,51.45,3.24
 831.5,1722,29.3,4.04,51.87,6.48
 830.7,1730,29.3,4.04,56.53,5.4
 830.0,1738,29.2,3.96,52.56,8.1
 829.2,1746,29.1,4.57,26.40,7.02
 828.6,1749,29.1,4.57,38.90,4.86
 828.0,1756,29.2,4.65,32.84,4.32
 827.4,1761,29.1,4.57,38.90,6.48
 826.9,1767,29.0,4.49,22.70,5.94
 826.3,1772,28.8,4.99,41.35,7.56
 825.8,1782,28.7,4.91,31.51,6.48
 825.1,1789,28.7,4.91,31.18,7.56
 824.5,1796,28.7,4.91,33.73,7.56
 823.8,1803,28.7,4.91,32.84,6.48
 823.0,1813,28.6,4.82,28.27,5.94
 822.2,1822,28.5,4.74,28.27,7.56
 821.4,1830,28.5,4.74,38.90,8.64
 820.6,1839,28.6,4.82,23.75,7.56
 819.7,1848,28.7,4.91,42.95,7.02
 818.8,1856,28.9,5.07,36.98,7.02
 818.0,1864,28.9,5.07,37.92,6.48
 817.1,1872,28.8,4.99,36.55,9.18
 816.3,1881,28.6,4.82,35.45,7.02
 815.4,1891,28.5,4.74,43.72,8.64
 814.4,1901,28.4,5.29,40.60,9.72
 813.4,1919,28.3,5.21,36.74,10.8
 812.4,1927,28.4,5.29,33.43,11.34
 811.6,1936,28.4,4.66,35.05,10.8
 810.7,1945,28.4,5.29,28.27,9.72
 809.8,1956,28.3,5.21,30.20,11.88
 808.9,1963,28.1,5.04,34.39,6.48
 808.2,1970,27.9,4.87,10.63,10.26
 807.5,1977,27.8,4.79,15.77,8.64
 806.9,1982,27.6,4.62,13.51,9.72
 806.2,1989,27.3,4.98,13.94,7.56
 805.5,1997,27.3,4.37,11.64,9.18
 804.7,2005,27.3,4.37,11.40,10.26
 804.0,2012,27.1,4.81,4.85,9.18
 803.3,2019,27.1,4.81,6.01,8.64
 802.5,2027,27.0,4.73,4.19,7.56
 801.7,2041,26.9,4.64,4.85,10.8
 800.9,2050,26.6,4.98,0.00,7.56
 800.0,2058,26.3,5.29,5.94,5.94
 799.3,2065,26.1,5.12,10.45,9.72
 798.7,2069,25.9,5.49,16.71,8.1
 798.3,2072,25.8,5.40,0.00,4.86
 798.0,2075,25.7,5.32,2.98,6.48
 797.7,2079,25.7,5.32,18.46,5.94
 797.3,2081,25.6,5.23,21.17,5.4
 796.9,2086,25.6,5.23,12.55,5.94
 796.6,2091,25.6,5.23,9.17,5.4
 796.2,2095,25.6,5.23,11.99,7.56
 795.8,2098,25.6,5.23,10.55,5.94
 795.5,2101,25.5,5.15,0.00,5.4
 795.3,2103,25.4,5.58,2.89,5.94
 795.0,2106,25.4,5.58,2.89,7.56
 794.7,2111,25.4,5.06,5.76,7.02
 794.4,2114,25.4,5.58,5.12,8.1
 794.1,2116,25.4,5.06,4.50,9.18
 793.8,2122,25.4,5.58,0.00,5.94
 793.4,2128,25.3,4.98,9.17,4.86
 792.9,2133,25.4,5.06,0.00,7.02
 792.4,2137,25.5,5.15,7.07,5.4
 792.0,2141,25.4,5.06,0.00,5.94
 791.5,2146,25.3,4.98,2.89,5.94
 790.9,2152,25.1,4.80,3.69,4.32
 790.4,2158,24.9,5.15,8.10,7.02
 789.8,2164,24.7,4.98,10.55,6.48
 789.1,2172,24.6,4.90,11.40,5.4
 788.5,2178,24.5,4.81,10.16,4.32
 788.0,2184,24.4,4.21,16.35,5.4
 787.3,2196,24.5,4.29,2.15,4.86
 786.7,2203,24.7,4.98,6.14,5.94
 785.9,2211,24.8,4.55,3.08,4.86
 785.1,2219,24.8,4.55,8.34,4.32
 784.5,2226,24.7,4.46,2.50,7.56
 783.8,2233,24.7,4.46,4.39,3.78
 783.1,2240,24.5,4.81,3.85,5.4
 782.5,2247,24.5,4.29,8.74,4.86
 781.8,2254,24.5,4.81,9.16,4.86
 781.1,2262,24.6,4.38,3.30,5.94
 780.3,2270,24.8,5.07,8.87,5.4
 779.6,2279,24.8,5.07,13.74,6.48
 778.8,2287,24.7,4.98,24.41,7.56
 777.9,2296,24.8,5.07,20.79,4.86
 777.1,2304,24.6,4.90,27.17,6.48
 776.3,2319,24.4,5.23,15.54,7.02
 775.5,2328,24.3,4.64,30.15,5.4
 774.6,2338,24.2,4.55,32.37,6.48
 773.6,2341,24.1,4.47,21.97,4.32
 772.6,2356,23.8,4.21,12.30,3.24
 771.7,2367,23.7,4.12,23.00,5.94
 770.6,2378,23.7,4.12,12.55,4.32
 769.7,2387,23.7,4.12,27.00,5.4
 768.8,2404,23.5,4.45,41.50,3.78
 767.8,2414,23.4,4.37,33.60,3.78
 766.8,2426,23.3,4.28,38.89,2.16
 765.7,2439,23.1,4.11,32.26,4.32
 764.7,2451,23.0,4.02,35.22,3.24
 763.7,2463,22.9,3.94,10.55,7.02
 762.5,2474,22.8,3.85,18.76,2.7
 761.4,2485,22.6,3.68,9.81,5.4
 760.4,2495,22.5,4.07,40.71,3.78
 759.3,2507,22.4,3.99,15.05,3.78
 758.3,2517,22.4,3.99,0.00,2.16
 757.4,2528,22.3,3.90,23.75,3.78
 756.4,2538,22.2,3.81,43.26,1.08
 755.4,2548,22.2,3.81,24.75,2.7
 754.4,2559,22.4,3.99,47.08,1.62
 753.4,2579,22.3,3.42,63.11,2.7
 752.2,2592,22.3,2.92,70.50,1.62
 751.0,2604,22.2,2.84,72.78,2.7
 749.9,2621,22.0,3.16,58.21,0.54
 748.7,2634,21.8,2.99,90.00,4.86
 747.5,2646,21.7,2.41,62.68,2.16
 746.4,2657,21.6,2.32,49.56,3.78
 745.3,2672,21.6,2.32,52.85,3.24
 744.1,2685,21.6,2.32,58.21,2.7
 742.9,2698,21.5,2.23,99.39,3.78
 741.8,2710,21.4,2.15,124.29,3.78
 740.6,2726,21.2,1.98,116.38,4.86
 739.4,2738,21.1,2.38,105.40,3.24
 738.1,2752,20.9,2.21,116.38,3.24
 736.9,2765,20.7,2.04,131.29,4.86
 735.7,2779,20.7,1.55,120.05,5.4
 734.4,2792,20.7,1.55,126.97,7.02
 733.3,2805,20.7,1.04,127.77,3.24
 732.2,2816,20.6,1.46,141.11,4.32
 731.2,2826,20.5,1.37,151.73,5.4
 730.2,2836,20.4,0.78,148.43,5.4
 729.2,2847,20.4,1.29,133.77,4.86
 728.1,2869,20.5,0.87,135.41,6.48
 727.1,2879,20.4,0.26,141.11,4.86
 726.1,2890,20.4,0.26,136.95,5.4
 725.1,2900,20.4,0.26,138.65,5.4
 724.1,2914,20.5,-0.20,131.19,5.94
 723.1,2924,20.4,0.26,133.64,5.94
 722.2,2934,20.4,-0.28,135.41,4.86
 721.3,2944,20.4,-0.28,136.37,6.48
 720.4,2953,20.4,-0.28,131.29,4.32
 719.5,2962,20.3,-0.37,135.93,6.48
 718.7,2972,20.3,-0.37,135.93,4.86
 717.9,2981,20.3,-0.37,139.80,5.4
 717.0,2990,20.2,-0.45,132.91,5.94
 716.2,3000,20.0,-0.62,137.33,5.4
 715.3,3010,19.8,-0.79,141.11,6.48
 714.5,3018,19.6,-0.96,128.14,6.48
 713.7,3033,19.5,-1.05,136.74,4.86
 712.8,3042,19.5,-1.05,134.76,7.02
 712.1,3051,19.3,-1.22,142.35,5.4
 711.3,3062,19.3,-1.22,126.88,6.48
 710.4,3071,19.4,-1.13,134.76,6.48
 709.7,3080,19.2,-1.30,139.80,5.4
 708.9,3089,19.3,-1.22,126.64,5.94
 708.0,3097,19.4,-1.13,137.90,7.02
 707.3,3106,19.3,-1.22,134.46,5.4
 706.5,3116,19.4,-1.13,135.93,5.94
 705.8,3118,19.3,-1.22,145.34,5.4
 705.2,3129,19.3,-1.22,132.46,8.64
 704.5,3135,19.2,-1.30,133.95,7.02
 703.9,3143,19.1,-1.39,124.71,7.56
 703.3,3150,19.0,-1.47,131.84,8.1
 702.6,3164,18.9,-1.56,133.22,7.02
 701.9,3172,18.9,-1.56,132.91,9.72
 701.2,3179,18.8,-1.64,123.00,7.56
 700.6,3187,18.8,-1.64,128.55,10.26
 699.9,3194,18.6,-1.81,130.30,8.1
 699.4,3200,18.5,-1.90,125.72,11.34
 698.8,3206,18.6,-1.81,128.55,8.1
 698.3,3212,18.6,-1.81,126.64,11.34
 697.8,3218,18.8,-1.64,123.97,8.64
 697.2,3223,18.8,-1.64,123.72,10.8
 696.8,3228,18.8,-1.64,123.88,9.18
 696.3,3233,18.8,-1.64,123.80,9.72
 695.9,3238,18.6,-1.81,121.79,10.26
 695.5,3242,18.4,-1.98,124.77,8.64
 695.1,3246,18.3,-1.53,125.02,10.26
 694.7,3253,18.1,-1.70,125.16,9.18
 694.4,3257,18.1,-2.24,119.69,9.72
 694.1,3261,18.1,-1.70,124.55,10.26
 693.8,3264,18.1,-1.70,123.97,9.18
 693.4,3268,18.2,-1.62,123.28,10.8
 693.1,3271,18.1,-1.70,128.27,9.18
 692.8,3274,18.1,-1.70,120.87,10.8
 692.6,3277,18.1,-1.70,129.87,9.72
 692.3,3280,18.1,-2.24,118.85,9.72
 692.1,3282,18.1,-2.24,128.43,10.26
 691.9,3284,18.2,-2.15,119.77,9.72
 691.8,3285,18.2,-2.15,126.46,9.18
 691.6,3287,18.3,-2.07,122.81,11.34
 691.5,3288,18.3,-2.07,123.59,9.72
 691.4,3289,18.3,-2.07,126.64,10.26
 691.3,3291,18.4,-1.98,123.37,11.34
 691.2,3292,18.3,-2.07,124.77,9.18
 691.1,3293,18.3,-2.07,120.66,9.18
 691.0,3294,18.2,-2.70,125.06,12.42
 690.9,3295,18.2,-3.27,121.79,8.64
 690.8,3296,18.1,-3.95,123.88,10.8
 690.7,3298,18.1,-4.57,121.79,10.26
 690.5,3301,17.9,-4.74,122.89,9.72
 690.4,3303,18.0,-5.30,130.56,8.64
 690.2,3305,17.9,-6.76,122.80,10.26
 690.0,3308,17.8,-6.14,126.35,10.8
 689.7,3311,17.6,-7.01,121.79,7.02
 689.5,3314,17.5,-7.09,125.31,9.18
 689.3,3316,17.4,-7.91,127.14,6.48
 689.1,3318,17.5,-8.61,118.32,9.18
 688.9,3322,17.6,-8.53,112.91,8.1
 688.6,3325,17.6,-8.53,119.15,6.48
 688.3,3329,17.7,-10.15,115.22,9.18
 687.8,3335,17.8,-11.01,108.82,5.94
 687.4,3341,17.8,-11.01,114.93,5.94
 686.9,3346,17.9,-13.01,129.57,7.02
 686.5,3351,17.9,-14.18,127.50,7.02
 686.2,3356,17.9,-15.46,113.88,4.32
 685.8,3360,18.1,-15.31,109.22,5.94
 685.4,3364,18.1,-15.31,126.22,4.32
 685.0,3368,18.1,-16.72,114.93,5.94
 684.6,3373,18.0,-16.80,121.79,3.78
 684.2,3378,17.9,-18.46,132.91,2.16
 683.7,3383,17.7,-18.61,116.37,2.16
 683.3,3392,17.7,-18.61,135.40,2.7
 682.9,3396,17.6,-18.68,168.60,1.08
 682.4,3401,17.5,-18.75,147.16,2.7
 682.0,3407,17.5,-18.75,147.16,1.08
 681.6,3415,17.5,-18.75,171.66,2.16
 681.0,3421,17.5,-20.55,163.17,3.24
 680.5,3428,17.3,-20.70,162.11,1.62
 679.9,3436,17.4,-20.62,180.00,3.78
 679.2,3442,17.3,-20.70,159.21,4.32
 678.7,3448,17.3,-20.70,121.79,3.24
 678.1,3454,17.4,-20.62,127.77,3.24
 677.6,3461,17.4,-20.62,139.02,3.24
 677.0,3467,17.4,-20.62,127.14,3.78
 676.5,3473,17.4,-20.62,144.78,2.7
 675.9,3479,17.4,-20.62,112.45,4.32
 675.4,3491,17.4,-20.62,132.91,1.62
 674.8,3497,17.3,-20.70,129.57,4.32
 674.3,3503,17.3,-20.70,141.10,1.62
 673.7,3510,17.3,-20.70,121.79,2.7
 673.2,3519,17.4,-20.62,164.95,2.7
 672.6,3525,17.5,-20.55,132.91,1.62
 672.0,3532,17.4,-20.62,180.00,3.78
 671.5,3538,17.4,-20.62,145.34,1.08
 670.8,3546,17.5,-20.55,180.00,3.78
 670.2,3553,17.5,-20.55,160.27,1.08
 669.7,3559,17.5,-22.64,168.60,3.78
 669.0,3567,17.5,-22.64,180.00,2.7
 668.5,3574,17.5,-22.64,162.11,2.16
 667.8,3581,17.7,-22.49,158.03,1.62
 667.2,3588,17.9,-22.35,160.27,1.08
 666.6,3595,17.8,-22.42,169.84,1.08
 665.9,3609,17.8,-22.42,162.11,1.62
 665.3,3616,17.7,-22.49,158.03,0.54
 664.6,3624,17.5,-22.64,151.73,2.7
 663.9,3634,17.5,-22.64,180.00,1.62
 663.3,3641,17.6,-22.56,121.79,1.08
 662.7,3649,17.6,-22.56,180.00,0.54
 661.9,3658,17.7,-22.49,168.60,1.62
 661.3,3666,17.5,-22.64,137.32,2.16
 660.6,3675,17.5,-22.64,158.03,0.54
 659.9,3682,17.6,-22.56,147.16,2.7
 659.2,3690,17.7,-22.49,147.16,1.08
 658.5,3699,17.6,-22.56,101.67,2.16
 657.8,3707,17.6,-22.56,169.84,0.54
 657.1,3715,17.6,-22.56,112.45,0.54
 656.4,3724,17.7,-22.49,58.21,1.08
 655.7,3739,17.6,-22.56,145.34,1.08
 654.9,3747,17.6,-22.56,107.22,1.62
 654.2,3755,17.7,-22.49,180.00,1.08
 653.5,3764,17.5,-22.64,101.67,2.16
 652.8,3775,17.3,-22.78,147.16,1.08
 652.0,3784,17.2,-22.85,116.37,1.62
 651.2,3794,16.9,-23.07,147.16,1.08
 650.5,3803,16.8,-23.14,104.87,2.7
 649.7,3813,16.7,-23.21,135.93,1.08
 648.9,3822,16.5,-23.35,132.91,1.08
 648.1,3832,16.5,-23.35,114.93,2.7
 647.3,3841,16.6,-23.28,137.32,2.16
 646.5,3851,16.4,-23.42,109.50,2.16
 645.8,3860,16.3,-23.50,141.10,2.16
 645.0,3869,16.1,-23.64,100.04,3.24
 644.1,3886,16.0,-23.71,128.27,1.62
 643.4,3896,15.7,-23.93,131.52,4.32
 642.6,3905,15.6,-24.00,125.87,1.62
 641.7,3915,15.5,-24.07,124.88,3.78
 640.9,3927,15.4,-24.14,132.91,2.16
 640.1,3937,15.3,-24.21,127.76,3.78
 638.6,3957,15.0,-24.43,128.38,4.32
 637.9,3966,14.9,-24.50,155.25,2.7
 637.2,3975,15.1,-24.36,132.91,4.86
 636.5,3983,15.4,-24.14,146.09,2.16
 635.7,3994,15.6,-24.00,138.41,4.86
 635.0,4002,15.7,-23.93,132.91,1.62
 634.3,4010,15.7,-23.93,139.49,5.4
 633.7,4018,15.7,-23.93,125.31,1.62
 633.0,4026,15.6,-24.00,147.89,4.32
 632.4,4033,15.5,-24.07,114.93,2.7
 631.8,4041,15.4,-24.14,148.82,4.32
 631.2,4048,15.4,-24.14,128.55,2.7
 630.6,4054,15.3,-24.21,141.10,2.7
 630.0,4061,15.2,-24.29,121.79,3.78
 629.5,4071,14.9,-24.50,132.91,4.32
 628.9,4078,14.8,-24.57,129.57,2.16
 628.4,4085,14.5,-24.79,131.83,4.32
 627.8,4092,14.3,-24.93,143.32,3.24
 627.3,4098,14.0,-25.15,133.95,3.78
 626.8,4104,13.8,-25.29,141.10,3.78
 626.3,4111,13.7,-25.36,147.89,5.4
 625.8,4117,13.9,-25.22,135.40,3.24
 625.3,4122,14.0,-25.15,153.24,4.86
 624.8,4131,13.8,-25.29,143.92,3.78
 624.4,4136,13.7,-25.36,153.24,4.32
 624.0,4141,13.5,-25.51,135.40,4.86
 623.6,4146,13.5,-25.51,154.61,3.24
 623.2,4152,13.3,-25.65,139.91,5.4
 622.8,4156,13.1,-25.79,158.03,3.78
 622.5,4161,13.1,-25.79,138.13,4.32
 622.2,4165,13.1,-25.79,159.86,4.86
 621.8,4170,13.0,-25.87,142.79,3.78
 621.4,4174,12.8,-26.01,150.81,6.48
 621.0,4179,12.9,-25.94,146.57,4.86
 620.6,4183,12.7,-26.08,146.68,6.48
 620.3,4190,12.9,-25.94,163.29,5.4
 620.0,4194,12.8,-26.01,170.10,8.1
 619.6,4199,12.8,-26.01,151.73,6.48
 619.2,4203,12.7,-26.08,168.93,7.02
 618.8,4208,12.5,-26.23,166.26,7.02
 618.5,4212,12.5,-26.23,161.62,7.02
 618.1,4216,12.4,-26.30,173.10,8.64
 617.8,4220,12.5,-26.23,168.01,9.18
 617.5,4224,12.7,-26.08,175.71,8.1
 617.2,4228,12.9,-25.94,168.87,8.64
 616.8,4231,12.9,-25.94,175.71,9.18
 616.6,4238,13.1,-25.79,174.09,9.18
 616.2,4242,13.3,-25.65,169.84,9.18
 615.9,4246,13.2,-25.72,175.81,9.18
 615.6,4250,13.1,-25.79,175.90,9.18
 615.3,4256,13.1,-28.23,172.08,9.72
